"pais","anio","region","region_id","tramo","contribucion_po","contribucion_empleo","contribucion_vtas","contribucion_sal_neto","ent_nr","emp_nr","ventas_anuales_en_uf","sal_neto","poblacion","km_2","densidad_pobl","pib_regional","aporte_pib","pbi_per_capita","tasa_ocupacion","tasa_desempleo","tasa_informalidad","tasa_pobreza","anios_educacion_promedio","sin_educacion","basica_incompleta","basica_completa","media_incompleta","media_completa","superior_incompleta","superior_completa","renta_media_laboral_hogar","renta_media_autonoma_hogar","subsidios_promedio_hogar","renta_media_hogar","share_ing_trabajo","esperanza_vida","tasa_mortalidad_general","tasa_mortalidad_infantil","tasa_homicidios","tasa_denuncias_delitos_graves","ent_per_1000","tasa_empleo_pyme"
"Chile",2018,"Región de Antofagasta",3,"Sin Ventas/Sin Información",0.192970949140499,0.0704364418567292,0,4308946.23717117,7061,17977,0,5079075.683,645022,126049.1,5.11722812776926,15986421169735.3,0.0843900670890657,24784303.7442681,59.36829837147,8.73543563468598,22.5412197360873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.4,4.86029933862721,7.95724465558194,5,1756.9943350769,10.9469134386114,2.78703672122811
"Chile",2018,"Región de Antofagasta",3,"Grande",0.00705091415921948,0.317714312581546,0.767021963549048,25548834.9860492,258,81088,308978334.71,26769636.464,645022,126049.1,5.11722812776926,15986421169735.3,0.0843900670890657,24784303.7442681,59.36829837147,8.73543563468598,22.5412197360873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.4,4.86029933862721,7.95724465558194,5,1756.9943350769,0.399986357054488,12.5713541553621
"Chile",2018,"Región de Los Ríos",13,"Pequeña",0.137353687639683,0.294811336530679,0.221459352563789,3537574.37515087,3626,44074,24508293.83,4278276.992,400935,18429.5,21.7550666051711,2497798531406.98,0.0131855268544695,6229933.85812408,59.1070441634467,5.18501983423375,36.4601926444495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.8,6.70682280170102,7.48187982230535,3.7,1475.8003167596,9.04385997730305,10.9928043199022
"Chile",2018,"Región de Antofagasta",3,"Mediana",0.0210434259790659,0.20007601195817,0.0856936329952589,6821286.90498862,770,51064,34519840.73,7937488.313,645022,126049.1,5.11722812776926,15986421169735.3,0.0843900670890657,24784303.7442681,59.36829837147,8.73543563468598,22.5412197360873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.4,4.86029933862721,7.95724465558194,5,1756.9943350769,1.1937577322944,7.91662920024433
"Chile",2018,"Región de Antofagasta",3,"Pequeña",0.176436828728376,0.296532835990487,0.115578448895958,7549324.44924555,6456,75682,46558297.37,9084669.636,645022,126049.1,5.11722812776926,15986421169735.3,0.0843900670890657,24784303.7442681,59.36829837147,8.73543563468598,22.5412197360873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.4,4.86029933862721,7.95724465558194,5,1756.9943350769,10.0089609346658,11.7332432072084
"Chile",2018,"Región de Antofagasta",3,"Micro",0.60249788199284,0.115240397613068,0.031705954559735,1288188.94389113,22046,29412,12772063.26,1891814.472,645022,126049.1,5.11722812776926,15986421169735.3,0.0843900670890657,24784303.7442681,59.36829837147,8.73543563468598,22.5412197360873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.4,4.86029933862721,7.95724465558194,5,1756.9943350769,34.1786791768343,4.55984447042116
"Chile",2018,"Región del Libertador General Bernardo O'Higgins",8,"Mediana",0.0163807968055177,0.150608516332335,0.103783110766207,6889512.19615956,1083,78000,50198767.57,7665309.636,966486,16387,58.9788246780985,7930488071506.5,0.0418639302253883,8205486.75460017,56.5681273880203,7.60071651802873,27.1941724063093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.7,5.75383399242203,6.05393505778756,4.1,1656.5164937723,1.12055425531254,8.07047386097678
"Chile",2018,"Región de Los Lagos",14,"Mediana",0.0184358835790936,0.169946728492292,0.0837862256407463,6712812.7537865,1194,76820,55827611.72,7515431.424,877348,48583.6,18.0585218057122,6421642686000.1,0.0338989478220115,7319379.18135119,57.254842622402,3.53499326583937,29.9952656515012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.8,6.05119063359123,7.35805906333896,3.6,1619.5397949274,1.36091949830626,8.75593265158181
"Chile",2018,"Región de Arica y Parinacota",1,"Mediana",0.00980159201615778,0.133900016832183,0.109802385318299,1204467.16112254,165,11137,7278870.55,1583118.591,241901,16873.3,14.3363183254017,1432524462158.81,0.00756209499204076,5921945.18484343,55.9652734703522,7.60533808240743,34.6247470085178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.1,5.66760782303504,6.9101678183613,5.8,1658.9431213596,0.682097221590651,4.60394954960914
"Chile",2018,"Región de Arica y Parinacota",1,"Sin Ventas/Sin Información",0.196388261851016,0.0992738115276409,0,805513.805986386,3306,8257,0,974230.753,241901,16873.3,14.3363183254017,1432524462158.81,0.00756209499204076,5921945.18484343,55.9652734703522,7.60533808240743,34.6247470085178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.1,5.66760782303504,6.9101678183613,5.8,1658.9431213596,13.6667479671436,3.41337985374182
"Chile",2018,"Región de Tarapacá",2,"Micro",0.606284658040665,0.140196190421795,0.0346976216176514,850924.846915197,13448,19637,6759902.61,1319371.82,354940,42225.9,8.40574149988514,4354818240175.1,0.0229884725009499,12269167.2963743,58.9126833482603,8.30752505052992,36.2505666707594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.3,4.02603256888488,5.49990178746808,3.7,2262.6359384685,37.888093762326,5.5324843635544
"Chile",2019,"Región de Los Lagos",14,"Grande",0.00776194716533096,0.325115549227605,0.815311457962777,23011710.7948983,523,152078,675522027.05,24410297.73,884464,48583.6,18.2049909846121,6563290345821.6,0.0344282840234278,7420641.59289875,58.4585507532224,3.57358206336788,28.5066636817733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,5.89848767162937,6.64117528677802,4.4,1842.8110132238,0.591318583910707,17.1943685667252
"Chile",2019,"Región del Biobío",10,"Micro",0.618663784228948,0.123371555969912,0.0387946212697913,4444558.99298746,60097,95013,31542857.03,5864935.414,1654744,23890.2,69.2645519920302,11499497208330.2,0.0603215666463781,6949411.63607797,52.7448656582316,7.26164762680697,25.6888162561598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.6,6.00153256334514,7.52177355502771,4.2,1615.4160401851,36.3180044768254,5.74185493345194
"Chile",2019,"Región del Libertador General Bernardo O'Higgins",8,"Micro",0.635446305476519,0.163809043380854,0.0429378197953453,6217954.69012333,43326,88326,23120002,7860238.405,978868,16387,59.734423628486,7882159580694.5,0.0413465220131386,8052321.23299005,56.5779645225618,7.70205215247325,26.2630569439904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.9,5.96709668719377,7.46069810818012,3.5,1755.7014837547,44.2613304347471,9.02327995194449
"Chile",2019,"Región de La Araucanía",12,"Grande",0.00487085105032684,0.277730177116338,0.509603529005098,13174077.4315441,307,110533,128599058.69,14917911.408,1007965,31842.3,31.6549055815692,5324884206053.4,0.0279321218745995,5282806.65107757,54.4432995692417,6.9376227905996,36.7535847740199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.1,6.79785508425391,8.57094365241004,4.4,1694.304861776,0.304574067551949,10.965956159192
"Chile",2019,"Región de Atacama",4,"Mediana",0.0144691150163106,0.147082984211477,0.114656809891799,2218499.51686346,275,17905,13040768.08,2470258.339,311307,75176.2,4.1410313370455,3527888219545.51,0.0185058303420544,11332505.2746823,60.6183040273168,8.37614913477713,27.9204061240675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.5,5.02397954430835,8.5515766969535,3.2,1912.5814710238,0.883372362330433,5.75155714455505
"Chile",2019,"Región del Libertador General Bernardo O'Higgins",8,"Mediana",0.016514622627673,0.151487107776135,0.0969713123530766,6860597.06357543,1126,81682,52214503.35,7653344.696,978868,16387,59.734423628486,7882159580694.5,0.0413465220131386,8052321.23299005,56.5779645225618,7.70205215247325,26.2630569439904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.9,5.96709668719377,7.46069810818012,3.5,1755.7014837547,1.15030831531933,8.34453675061397
"Chile",2019,"Región de La Araucanía",12,"Micro",0.641460937995811,0.163269152007478,0.0811976461310285,4690827.30342906,40430,64979,20490322.9,6376694.714,1007965,31842.3,31.6549055815692,5324884206053.4,0.0279321218745995,5282806.65107757,54.4432995692417,6.9376227905996,36.7535847740199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.1,6.79785508425391,8.57094365241004,4.4,1694.304861776,40.1105197105058,6.44655320373227
"Chile",2019,"Región de Los Ríos",13,"Micro",0.662333394193902,0.209157531180899,0.0782550097054241,3302672.88706974,18138,31309,9012019.11,3799661.088,403413,18429.5,21.8895249464174,2502819411763.18,0.0131287468673984,6204111.94424369,58.2191659732758,5.20302714889605,35.961809422865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,6.6358793593662,5.10576221735959,5.2,1627.3645122988,44.9613671349213,7.76102901988781
"Chile",2019,"Región del Biobío",10,"Pequeña",0.150998558781141,0.284957092049856,0.127552973084767,21040243.4866483,14668,219456,103709871.68,24938925.952,1654744,23890.2,69.2645519920302,11499497208330.2,0.0603215666463781,6949411.63607797,52.7448656582316,7.26164762680697,25.6888162561598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.6,6.00153256334514,7.52177355502771,4.2,1615.4160401851,8.86421101995233,13.2622327078992
"Chile",2019,"Región de Los Ríos",13,"Mediana",0.0129633010772321,0.193799226406397,0.146216545546311,3491406.90477312,355,29010,16838619.12,3917376.358,403413,18429.5,21.8895249464174,2502819411763.18,0.0131287468673984,6204111.94424369,58.2191659732758,5.20302714889605,35.961809422865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,6.6358793593662,5.10576221735959,5.2,1627.3645122988,0.879991472758686,7.19114158443084
"Chile",2019,"Región Metropolitana",7,"Micro",0.517729036759255,0.0752670113236229,0.00834570687465219,63940963.8483669,296827,620701,176220404.73,77722963.619,7915199,15403.2,513.867183442402,78931416373510,0.414041293024416,9972132.9019662,60.6460050652261,7.68459660187937,26.2710845047456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.2,5.28931742587899,5.99095626080976,5.7,2394.6586813547,37.5008891122005,7.84188748760454
"Chile",2019,"Región de Antofagasta",3,"Micro",0.597799967960698,0.114401373989406,0.0307382097714563,1353722.14301532,22390,30041,12935666.43,1984976.471,668563,126049.1,5.30398868377481,15983292927958.6,0.0838416890856776,23906936.1121668,59.867060199863,8.02189018470782,22.9684380720991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,4.61886164804214,8.04953560371516,4.6,1771.710369853,33.4897384390102,4.49336861298038
"Chile",2019,"Región de Antofagasta",3,"Mediana",0.0226144070059273,0.203185157258571,0.0927454912919795,7338107.57653054,847,53355,39030403.76,8679417.174,668563,126049.1,5.30398868377481,15983292927958.6,0.0838416890856776,23906936.1121668,59.867060199863,8.02189018470782,22.9684380720991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,4.61886164804214,8.04953560371516,4.6,1771.710369853,1.26689631343643,7.9805493274381
"Chile",2019,"Región del Biobío",10,"Sin Ventas/Sin Información",0.206145768993206,0.132656916886216,0,19124097.5738408,20025,102164,0,21731455.758,1654744,23890.2,69.2645519920302,11499497208330.2,0.0603215666463781,6949411.63607797,52.7448656582316,7.26164762680697,25.6888162561598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.6,6.00153256334514,7.52177355502771,4.2,1615.4160401851,12.1015697896472,6.17400637198261
"Chile",2019,"Región de La Araucanía",12,"Sin Ventas/Sin Información",0.200577521101733,0.104194358107174,0,8670894.59526618,12642,41468,0,9880417.331,1007965,31842.3,31.6549055815692,5324884206053.4,0.0279321218745995,5282806.65107757,54.4432995692417,6.9376227905996,36.7535847740199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.1,6.79785508425391,8.57094365241004,4.4,1694.304861776,12.5421021563249,4.1140317372131
"Chile",2019,"Región de Aysén del General Carlos Ibáñez del Campo",15,"Sin Ventas/Sin Información",0.163145200192957,0.113833533757086,NA,NA,1691,5301,0,855838.773,106680,108494.4,0.983276556209353,1242742439537.27,0.00651890856902214,11649254.2138852,68.8701198692675,4.21259132413758,30.9945562478757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.7,5.00562429696288,3.97140587768069,8.4,1672.2909636296,15.8511436070491,4.96906636670416
"Chile",2019,"Región de Ñuble",11,"Mediana",0.0127583419928415,0.209279733054561,0.198437933145547,3861789.84030339,442,39638,20561761.66,4310589.438,507959,13178.5,38.5445232765489,2785659098462.05,0.0146124059093857,5484023.51068108,54.6089781777723,7.57913716413433,33.73621107332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.4,6.80173006089074,8.44277673545966,2.4,1471.3785955166,0.870148968715979,7.80338570632669
"Chile",2019,"Región del Maule",9,"Micro",0.649754080166361,0.151261739752335,0.0689190005002482,5687329.83177624,55617,83331,27970731.79,7002363.761,1118947,16387,68.2826020626106,7148348372645.9,0.0374972544416749,6388460.19753027,56.5374078504504,6.60389039399601,32.5260245121603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.7,6.13165771032944,6.33974946532233,3.6,1715.5414867728,49.7047670711839,7.44726962045566
"Chile",2019,"Región de Magallanes y la Antártica Chilena",16,"Micro",0.612404670311129,0.14278955336866,0.0505468567296099,597942.718422611,9074,15090,5165012.62,881361.93,175984,132297.2,1.3302171172179,1933654349990.23,0.0101431443158663,10987671.3223374,65.1658903054442,3.59152161416871,18.3442366682305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.9,6.56877897990726,6.80657969370391,3.4,1158.6280570961,51.5615055914174,8.57464314937722
"Chile",2019,"Región de Valparaíso",6,"Sin Ventas/Sin Información",0.227611940298507,0.124038687428802,0,28895548.1802163,29097,111934,0,31200030.779,1935455,16396.1,118.043620129177,13947513062112,0.0731628369036828,7206322.57640297,55.7535398079805,7.97676195616504,29.4719705484756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,6.85316889310265,6.98868498621279,4.2,2024.640200883,15.0336742523076,5.78334293486544
"Chile",2019,"Región del Biobío",10,"Grande",0.00640312950380894,0.298596223788754,0.735464536108114,39092589.4013177,622,229960,597986317.53,43720671.525,1654744,23890.2,69.2645519920302,11499497208330.2,0.0603215666463781,6949411.63607797,52.7448656582316,7.26164762680697,25.6888162561598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.6,6.00153256334514,7.52177355502771,4.2,1615.4160401851,0.375888959258955,13.8970136770401
"Chile",2019,"Región de Valparaíso",6,"Micro",0.601825776776495,0.158375553516576,0.0348560901308298,8856676.4497188,76935,142920,41042783.54,11658904.461,1935455,16396.1,118.043620129177,13947513062112,0.0731628369036828,7206322.57640297,55.7535398079805,7.97676195616504,29.4719705484756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,6.85316889310265,6.98868498621279,4.2,2024.640200883,39.7503429426156,7.38431014929306
"Chile",2019,"Región de Antofagasta",3,"Pequeña",0.17546857478507,0.287307734783486,0.113003082190814,7800058.49456634,6572,75445,47555475.34,9353399.184,668563,126049.1,5.30398868377481,15983292927958.6,0.0838416890856776,23906936.1121668,59.867060199863,8.02189018470782,22.9684380720991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,4.61886164804214,8.04953560371516,4.6,1771.710369853,9.83003845561301,11.2846508107688
"Chile",2019,"Región de Coquimbo",5,"Sin Ventas/Sin Información",0.187803367756627,0.0999815222321144,0,5609765.24919605,9402,29760,0,6533094.873,821726,40579.9,20.2495816894571,5956059234607.8,0.0312430028514559,7248230.23076768,58.1579234747967,6.86613004238597,35.0284633251745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.6,5.4762779807381,5.93080724876441,4.3,1785.6317069193,11.4417701277555,3.62164517126147
"Chile",2019,"Región de Aysén del General Carlos Ibáñez del Campo",15,"Micro",0.695513748191028,0.261724789555059,NA,NA,7209,12188,3504299.08,1103026.49,106680,108494.4,0.983276556209353,1242742439537.27,0.00651890856902214,11649254.2138852,68.8701198692675,4.21259132413758,30.9945562478757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.7,5.00562429696288,3.97140587768069,8.4,1672.2909636296,67.5759280089989,11.4248218972628
"Chile",2019,"Región de Arica y Parinacota",1,"Sin Ventas/Sin Información",0.199526767228631,0.0973260766682442,0,906964.691933263,3373,8226,0,1084504.567,247036,16873.3,14.6406452798208,1419481713243.44,0.00744600909218034,5746052.04603151,57.4764329442242,6.48760080184613,34.2005049565786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.3,5.33120678767467,5.73742828214647,5.7,1894.4607263719,13.6538804060947,3.32987904596901
"Chile",2019,"Región de Coquimbo",5,"Pequeña",0.13317220302419,0.356177453763585,0.226671100622721,8505933.29968808,6667,106018,45445930.57,9926513.837,821726,40579.9,20.2495816894571,5956059234607.8,0.0312430028514559,7248230.23076768,58.1579234747967,6.86613004238597,35.0284633251745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.6,5.4762779807381,5.93080724876441,4.3,1785.6317069193,8.1134100661291,12.9018675324865
"Chile",2019,"Región del Maule",9,"Pequeña",0.134899587602369,0.341595480898738,0.198248604798689,12798458.4613635,11547,188187,80459068.07,14840244.485,1118947,16387,68.2826020626106,7148348372645.9,0.0374972544416749,6388460.19753027,56.5374078504504,6.60389039399601,32.5260245121603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.7,6.13165771032944,6.33974946532233,3.6,1715.5414867728,10.3195236235496,16.818222847016
"Chile",2019,"Región de Tarapacá",2,"Mediana",0.029167403217253,0.160791776089429,0.131586338579958,2018574.97442234,660,22899,31451714.88,2349584.985,368906,42225.9,8.73648637447633,4572663317380.7,0.0239862847960881,12395199.0951101,59.7551371770341,6.86974462786403,33.7425026095205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.5,4.16095157031872,6.63850331925166,6.5,2318.4767935463,1.78907363935528,6.20727231327222
"Chile",2019,"Región de Arica y Parinacota",1,"Micro",0.67086660751257,0.199301940369143,0.0842946735010275,475794.993965918,11341,16845,5353680.99,685131.303,247036,16873.3,14.6406452798208,1419481713243.44,0.00744600909218034,5746052.04603151,57.4764329442242,6.48760080184613,34.2005049565786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.3,5.33120678767467,5.73742828214647,5.7,1894.4607263719,45.9082886704772,6.81884421703719
"Chile",2019,"Región de Coquimbo",5,"Grande",0.00467411062061802,0.1808637516588,0.537515265603221,10215183.5289997,234,53835,107767957.07,10891862.967,821726,40579.9,20.2495816894571,5956059234607.8,0.0312430028514559,7248230.23076768,58.1579234747967,6.86613004238597,35.0284633251745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.6,5.4762779807381,5.93080724876441,4.3,1785.6317069193,0.284766454998381,6.55145389095635
"Chile",2019,"Región Metropolitana",7,"Pequeña",0.173467056207212,0.168713395760268,0.0353463102249728,148360531.697342,99453,1391321,746340745.86,185161647.771,7915199,15403.2,513.867183442402,78931416373510,0.414041293024416,9972132.9019662,60.6460050652261,7.68459660187937,26.2710845047456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.2,5.28931742587899,5.99095626080976,5.7,2394.6586813547,12.5648135947056,17.5778397991004
"Chile",2019,"Región de Valparaíso",6,"Pequeña",0.145569323195344,0.287864079821634,0.111150378856562,21189755.8987873,18609,259772,130878733.75,25422819.18,1935455,16396.1,118.043620129177,13947513062112,0.0731628369036828,7206322.57640297,55.7535398079805,7.97676195616504,29.4719705484756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,6.85316889310265,6.98868498621279,4.2,2024.640200883,9.61479342066852,13.421753541157
"Chile",2019,"Región de Tarapacá",2,"Micro",0.600936892345766,0.144213349811114,0.0284907403503563,998184.430537911,13598,20538,6809845.55,1492981.615,368906,42225.9,8.73648637447633,4572663317380.7,0.0239862847960881,12395199.0951101,59.7551371770341,6.86974462786403,33.7425026095205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.5,4.16095157031872,6.63850331925166,6.5,2318.4767935463,36.8603384059896,5.56727187955739
"Chile",2019,"Región de Aysén del General Carlos Ibáñez del Campo",15,"Mediana",0.0115774240231548,0.153152379316269,NA,NA,120,7132,NA,NA,106680,108494.4,0.983276556209353,1242742439537.27,0.00651890856902214,11649254.2138852,68.8701198692675,4.21259132413758,30.9945562478757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.7,5.00562429696288,3.97140587768069,8.4,1672.2909636296,1.12485939257593,6.6854143232096
"Chile",2019,"Región de Arica y Parinacota",1,"Grande",0.00248447204968944,0.118267865593942,0.591474997523374,1902327.25392789,42,9996,37565463.14,2006418.033,247036,16873.3,14.6406452798208,1419481713243.44,0.00744600909218034,5746052.04603151,57.4764329442242,6.48760080184613,34.2005049565786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.3,5.33120678767467,5.73742828214647,5.7,1894.4607263719,0.17001570621286,4.04637380786606
"Chile",2019,"Región del Maule",9,"Mediana",0.0144514410551772,0.175630688356997,0.143975525451706,6826329.06920244,1237,96756,58432373.91,7473125.77,1118947,16387,68.2826020626106,7148348372645.9,0.0374972544416749,6388460.19753027,56.5374078504504,6.60389039399601,32.5260245121603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.7,6.13165771032944,6.33974946532233,3.6,1715.5414867728,1.10550365656282,8.64705835039551
"Chile",2019,"Región de Tarapacá",2,"Sin Ventas/Sin Información",0.201564433445289,0.137774376114708,0,3426123.91394773,4561,19621,0,4125931.047,368906,42225.9,8.73648637447633,4572663317380.7,0.0239862847960881,12395199.0951101,59.7551371770341,6.86974462786403,33.7425026095205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.5,4.16095157031872,6.63850331925166,6.5,2318.4767935463,12.3635831349992,5.31869907239243
"Chile",2019,"Región de La Araucanía",12,"Mediana",0.014231770006981,0.168515554528163,0.166048053311807,8859176.79982409,897,67067,41902424.41,9785785.747,1007965,31842.3,31.6549055815692,5324884206053.4,0.0279321218745995,5282806.65107757,54.4432995692417,6.9376227905996,36.7535847740199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.1,6.79785508425391,8.57094365241004,4.4,1694.304861776,0.889911852098039,6.65370325358519
"Chile",2019,"Región de Los Ríos",13,"Sin Ventas/Sin Información",0.185904692349827,0.0567769605387097,0,1241389.76802717,5091,8499,0,1543575.116,403413,18429.5,21.8895249464174,2502819411763.18,0.0131287468673984,6204111.94424369,58.2191659732758,5.20302714889605,35.961809422865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,6.6358793593662,5.10576221735959,5.2,1627.3645122988,12.6198213741253,2.10677395126087
"Chile",2019,"Región de Tarapacá",2,"Pequeña",0.152554357433269,0.290568342999986,0.111511226966914,2877272.08951972,3452,41381,26653369.6,3569388.819,368906,42225.9,8.73648637447633,4572663317380.7,0.0239862847960881,12395199.0951101,59.7551371770341,6.86974462786403,33.7425026095205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.5,4.16095157031872,6.63850331925166,6.5,2318.4767935463,9.35739727735521,11.2172206469941
"Chile",2019,"Región de Arica y Parinacota",1,"Pequeña",0.117716651878143,0.424929010884998,0.212701802020462,3649221.6794131,1990,35915,13509010.08,4324572.527,247036,16873.3,14.6406452798208,1419481713243.44,0.00744600909218034,5746052.04603151,57.4764329442242,6.48760080184613,34.2005049565786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.3,5.33120678767467,5.73742828214647,5.7,1894.4607263719,8.05550608008549,14.538366877702
"Chile",2019,"Región de La Araucanía",12,"Pequeña",0.138858919845148,0.286290758240847,0.243150771552066,8934573.29722079,8752,113940,61359387.37,11025503.951,1007965,31842.3,31.6549055815692,5324884206053.4,0.0279321218745995,5282806.65107757,54.4432995692417,6.9376227905996,36.7535847740199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.1,6.79785508425391,8.57094365241004,4.4,1694.304861776,8.68284117008031,11.3039639273189
"Chile",2019,"Región de Magallanes y la Antártica Chilena",16,"Grande",0.00951609637578457,0.288711203633611,0.6315496242986,3765215.80988576,141,30511,64533424.84,4308344.311,175984,132297.2,1.3302171172179,1933654349990.23,0.0101431443158663,10987671.3223374,65.1658903054442,3.59152161416871,18.3442366682305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.9,6.56877897990726,6.80657969370391,3.4,1158.6280570961,0.80120920083644,17.3373715792345
"Chile",2019,"Región de Los Ríos",13,"Pequeña",0.13448968413365,0.332257784369134,0.215634071281604,4888370.87369032,3683,49736,24832894.13,5894213.81,403413,18429.5,21.8895249464174,2502819411763.18,0.0131287468673984,6204111.94424369,58.2191659732758,5.20302714889605,35.961809422865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,6.6358793593662,5.10576221735959,5.2,1627.3645122988,9.12960167371899,12.3288044758102
"Chile",2019,"Región del Maule",9,"Grande",0.00487166606306296,0.238439951643293,0.588856869249357,14690191.031184,417,131358,238987179.63,16086506.241,1118947,16387,68.2826020626106,7148348372645.9,0.0374972544416749,6388460.19753027,56.5374078504504,6.60389039399601,32.5260245121603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.7,6.13165771032944,6.33974946532233,3.6,1715.5414867728,0.372671806618187,11.7394300176863
"Chile",2019,"Región de Antofagasta",3,"Sin Ventas/Sin Información",0.196801409729268,0.0734520722182236,0,4854703.48130685,7371,19288,0,5658886.791,668563,126049.1,5.30398868377481,15983292927958.6,0.0838416890856776,23906936.1121668,59.867060199863,8.02189018470782,22.9684380720991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,4.61886164804214,8.04953560371516,4.6,1771.710369853,11.0251389921369,2.88499363560353
