"pais","anio","region","region_id","tramo","contribucion_po","contribucion_vtas","ent_nr","ent_per_1000","n_muertes","n_nace","tm","tn","ts1","tasa_informalidad","tasa_pobreza","tasa_homicidios","tasa_desempleo","poblacion","km_2","densidad_poblacion","pib_regional","ingresos_promedio_per_capita","ingreso_medio_hogares","idh","gini","esperanza_vida_mujeres","esperanza_vida_hombres","aporte_pib","anios_educacion_promedio"
"Uruguay",2011,"Flores",7,"Grandes",13.3822956,45.8576088,4,0.15089461330264,NA,NA,NA,NA,NA,34.51112504,9,NA,5.4,26508.5672208685,5144,5.15329844884691,4224.925306,27015.3,64104.39656,0.772416232,0.327,81.6,73.3,0.786320052,7.769736042
"Uruguay",2012,"Flores",7,"Micro",35.564846,10.3445063,1055,39.6729145728346,206,175,19.5260664,16.5876777,80.4739336,28.62207516,5,NA,5,26592.4500722816,5144,5.16960537952598,4251.846922,30611.4,68384.66747,0.775972839,0.301,81.7,73.5,0.764715267,7.97384432
"Uruguay",2012,"Flores",7,"Pequeña",32.7520981,19.7681446,182,6.84404782204351,8,4,4.3956044,2.1978022,95.6043956,28.62207516,5,NA,5,26592.4500722816,5144,5.16960537952598,4251.846922,30611.4,68384.66747,0.775972839,0.301,81.7,73.5,0.764715267,7.97384432
"Uruguay",2012,"Flores",7,"Mediana",18.9908409,22.5693092,19,0.714488508894652,NA,NA,NA,NA,100,28.62207516,5,NA,5,26592.4500722816,5144,5.16960537952598,4251.846922,30611.4,68384.66747,0.775972839,0.301,81.7,73.5,0.764715267,7.97384432
"Uruguay",2012,"Flores",7,"Grandes",12.6922197,47.3180389,4,0.150418633451506,NA,NA,NA,NA,NA,28.62207516,5,NA,5,26592.4500722816,5144,5.16960537952598,4251.846922,30611.4,68384.66747,0.775972839,0.301,81.7,73.5,0.764715267,7.97384432
"Uruguay",2013,"Flores",7,"Micro",32.1177101,10.455368,996,37.4175102935637,151,156,15.1606426,15.6626506,84.8393574,25.73069278,5.7,NA,5.6,26618.5535110636,5144,5.17467992050226,4431.91417501092,31484.4,69396.89055,0.778700244,0.328,81.8,73.6,0.782673147,8.059618156
"Uruguay",2013,"Flores",7,"Pequeña",31.4918289,19.9843197,166,6.23625171559395,5,3,3.0120482,1.8072289,96.9879518,25.73069278,5.7,NA,5.6,26618.5535110636,5144,5.17467992050226,4431.91417501092,31484.4,69396.89055,0.778700244,0.328,81.8,73.6,0.782673147,8.059618156
"Uruguay",2013,"Flores",7,"Mediana",18.1386642,25.8233948,39,1.46514347535039,NA,NA,NA,NA,100,25.73069278,5.7,NA,5.6,26618.5535110636,5144,5.17467992050226,4431.91417501092,31484.4,69396.89055,0.778700244,0.328,81.8,73.6,0.782673147,8.059618156
"Uruguay",2013,"Flores",7,"Grandes",18.2517929,43.7369194,3,0.112703344257722,NA,NA,NA,NA,NA,25.73069278,5.7,NA,5.6,26618.5535110636,5144,5.17467992050226,4431.91417501092,31484.4,69396.89055,0.778700244,0.328,81.8,73.6,0.782673147,8.059618156
"Uruguay",2014,"Flores",7,"Micro",33.933918,10.4649897,1043,39.1581540332839,183,178,17.5455417,17.0661553,82.4544583,21.2550924,4.8,NA,4.8,26635.5763122405,5144,5.17798917423026,4443.9780863177,33951.1,73237.03199,0.79501707,0.324,81.8,73.8,0.735745903,8.417687405
"Uruguay",2014,"Flores",7,"Pequeña",32.2902298,19.0933323,163,6.11963481057073,8,9,4.9079755,5.5214724,95.0920245,21.2550924,4.8,NA,4.8,26635.5763122405,5144,5.17798917423026,4443.9780863177,33951.1,73237.03199,0.79501707,0.324,81.8,73.8,0.735745903,8.417687405
"Uruguay",2014,"Flores",7,"Mediana",16.8146496,24.5882473,27,1.01368183978779,NA,1,NA,3.7037037,100,21.2550924,4.8,NA,4.8,26635.5763122405,5144,5.17798917423026,4443.9780863177,33951.1,73237.03199,0.79501707,0.324,81.8,73.8,0.735745903,8.417687405
"Uruguay",2014,"Flores",7,"Grandes",16.9611988,45.8534317,6,0.225262631063953,NA,NA,NA,NA,NA,21.2550924,4.8,NA,4.8,26635.5763122405,5144,5.17798917423026,4443.9780863177,33951.1,73237.03199,0.79501707,0.324,81.8,73.8,0.735745903,8.417687405
"Uruguay",2015,"Flores",7,"Micro",32.9750519,11.1260462,1100,41.2824617337448,143,199,13,18.0909091,87,25.24076148,1.8,NA,5,26645.697804907,5144,5.17995680499747,NA,35341.5,77085.71487,0.800238488,0.335,81.9,74,NA,8.554113324
"Uruguay",2015,"Flores",7,"Pequeña",30.9809875,19.4034004,136,5.10401345071754,3,7,2.2058824,5.1470588,97.7941176,25.24076148,1.8,NA,5,26645.697804907,5144,5.17995680499747,NA,35341.5,77085.71487,0.800238488,0.335,81.9,74,NA,8.554113324
"Uruguay",2015,"Flores",7,"Mediana",15.8542871,24.7189083,17,0.638001681339692,NA,NA,NA,NA,100,25.24076148,1.8,NA,5,26645.697804907,5144,5.17995680499747,NA,35341.5,77085.71487,0.800238488,0.335,81.9,74,NA,8.554113324
"Uruguay",2015,"Flores",7,"Grandes",20.1896763,44.7516441,4,0.150118042668163,NA,NA,NA,NA,NA,25.24076148,1.8,NA,5,26645.697804907,5144,5.17995680499747,NA,35341.5,77085.71487,0.800238488,0.335,81.9,74,NA,8.554113324
"Uruguay",2016,"Flores",7,"Micro",34.6155853,13.1867561,1085,40.6719855995286,172,172,15.8525346,15.8525346,84.1474654,34.23525599,4.1,NA,6.6,26676.838713588,5144,5.18601063638959,NA,32713.4,70035.88743,0.795689934,0.342,82,74.2,NA,8.161640746
"Uruguay",2016,"Flores",7,"Pequeña",31.6897182,21.5968437,179,6.70994048139689,10,6,5.5865922,3.3519553,94.4134078,34.23525599,4.1,NA,6.6,26676.838713588,5144,5.18601063638959,NA,32713.4,70035.88743,0.795689934,0.342,82,74.2,NA,8.161640746
"Uruguay",2016,"Flores",7,"Mediana",16.7225227,24.0165081,20,0.749714020267809,NA,NA,NA,NA,100,34.23525599,4.1,NA,6.6,26676.838713588,5144,5.18601063638959,NA,32713.4,70035.88743,0.795689934,0.342,82,74.2,NA,8.161640746
"Uruguay",2016,"Flores",7,"Grandes",16.9721718,41.1998901,5,0.187428505066952,NA,NA,NA,NA,NA,34.23525599,4.1,NA,6.6,26676.838713588,5144,5.18601063638959,NA,32713.4,70035.88743,0.795689934,0.342,82,74.2,NA,8.161640746
"Uruguay",2017,"Flores",7,"Micro",34.3900299,14.0336618,1096,41.0851422498359,158,176,14.4160584,16.0583942,85.5839416,27.76424002,2.7,11.3,6.2,26676.3102178228,5144,5.18590789615528,NA,32287.5,69506.49784,0.798850551,0.298,82.1,74.3,NA,8.176556392
"Uruguay",2017,"Flores",7,"Pequeña",31.5174255,21.360527,168,6.29772253464638,6,7,3.5714286,4.1666667,96.4285714,27.76424002,2.7,11.3,6.2,26676.3102178228,5144,5.18590789615528,NA,32287.5,69506.49784,0.798850551,0.298,82.1,74.3,NA,8.176556392
"Uruguay",2017,"Flores",7,"Mediana",16.7663651,20.3382454,17,0.63726954219636,NA,NA,NA,NA,100,27.76424002,2.7,11.3,6.2,26676.3102178228,5144,5.18590789615528,NA,32287.5,69506.49784,0.798850551,0.298,82.1,74.3,NA,8.176556392
"Uruguay",2017,"Flores",7,"Grandes",17.3261757,44.2675629,5,0.187432218293047,NA,NA,NA,NA,NA,27.76424002,2.7,11.3,6.2,26676.3102178228,5144,5.18590789615528,NA,32287.5,69506.49784,0.798850551,0.298,82.1,74.3,NA,8.176556392
"Uruguay",2018,"Flores",7,"Micro",33.4043846,14.2548409,1110,41.6569361149293,206,183,18.5585586,16.4864865,81.4414414,29.33427985,3,0,9.4,26646.2227787845,5144,5.18005886057241,NA,31750,68368.00219,0.800448199,0.292,NA,NA,NA,8.036515054
"Uruguay",2018,"Flores",7,"Pequeña",31.275816,20.5889492,161,6.04213217522849,4,6,2.484472,3.7267081,97.515528,29.33427985,3,0,9.4,26646.2227787845,5144,5.18005886057241,NA,31750,68368.00219,0.800448199,0.292,NA,NA,NA,8.036515054
"Uruguay",2018,"Flores",7,"Mediana",16.858633,19.9191017,29,1.08833436696662,NA,NA,NA,NA,100,29.33427985,3,0,9.4,26646.2227787845,5144,5.18005886057241,NA,31750,68368.00219,0.800448199,0.292,NA,NA,NA,8.036515054
"Uruguay",2018,"Flores",7,"Grandes",18.4611683,45.2371063,9,0.3377589414724,NA,NA,NA,NA,NA,29.33427985,3,0,9.4,26646.2227787845,5144,5.18005886057241,NA,31750,68368.00219,0.800448199,0.292,NA,NA,NA,8.036515054
"Uruguay",2019,"Flores",7,"Micro",33.625042,13.3308153,1132,42.558875939064,200,215,17.6678445,18.9929329,82.3321555,27.70398482,3.9,3.8,7.6,26598.4468579669,5144,5.1707711621242,NA,33284.7,72175.61,NA,0.32,NA,NA,NA,8.810203374
"Uruguay",2019,"Flores",7,"Pequeña",30.9117966,21.0051632,160,6.0153888253094,8,3,5,1.875,95,27.70398482,3.9,3.8,7.6,26598.4468579669,5144,5.1707711621242,NA,33284.7,72175.61,NA,0.32,NA,NA,NA,8.810203374
"Uruguay",2019,"Flores",7,"Mediana",16.5122375,21.9802647,21,0.789519783321859,1,NA,4.7619048,NA,95.2380952,27.70398482,3.9,3.8,7.6,26598.4468579669,5144,5.1707711621242,NA,33284.7,72175.61,NA,0.32,NA,NA,NA,8.810203374
"Uruguay",2019,"Flores",7,"Grandes",18.9509258,43.6837578,5,0.187980900790919,NA,NA,NA,NA,NA,27.70398482,3.9,3.8,7.6,26598.4468579669,5144,5.1707711621242,NA,33284.7,72175.61,NA,0.32,NA,NA,NA,8.810203374
"Uruguay",2020,"Flores",7,"Micro",32.40802,11.029563,1129,42.4985931383796,186,196,16.4747564,17.360496,83.5252436,22.13140582,6.7,0,8.2,26565.5852729964,5144,5.1643828291206,NA,32238.9,69925.42988,NA,0.3453624,NA,NA,NA,NA
"Uruguay",2020,"Flores",7,"Pequeña",29.5992985,18.636507,153,5.75933104532513,NA,5,NA,3.2679739,100,22.13140582,6.7,0,8.2,26565.5852729964,5144,5.1643828291206,NA,32238.9,69925.42988,NA,0.3453624,NA,NA,NA,NA
"Uruguay",2020,"Flores",7,"Mediana",17.7801342,21.721077,21,0.790496417985802,NA,NA,NA,NA,100,22.13140582,6.7,0,8.2,26565.5852729964,5144,5.1643828291206,NA,32238.9,69925.42988,NA,0.3453624,NA,NA,NA,NA
"Uruguay",2020,"Flores",7,"Grandes",20.2125511,48.6128502,4,0.15057074628301,NA,NA,NA,NA,NA,22.13140582,6.7,0,8.2,26565.5852729964,5144,5.1643828291206,NA,32238.9,69925.42988,NA,0.3453624,NA,NA,NA,NA
"Uruguay",2021,"Flores",7,"Micro",31.520689,11.2072134,1225,46.2431924678564,195,269,15.9183673,21.9591837,84.0816327,25.86939015,1.4,0,9.7,26490.3856032755,5144,5.14976391976584,NA,32459.7,70575.10629,NA,NA,NA,NA,NA,8.742039574
"Uruguay",2021,"Flores",7,"Pequeña",27.9943905,17.2454815,141,5.32268582691245,2,3,1.4184397,2.1276596,98.5815603,25.86939015,1.4,0,9.7,26490.3856032755,5144,5.14976391976584,NA,32459.7,70575.10629,NA,NA,NA,NA,NA,8.742039574
"Uruguay",2021,"Flores",7,"Mediana",17.9868145,22.7950344,23,0.868239532049549,NA,NA,NA,NA,100,25.86939015,1.4,0,9.7,26490.3856032755,5144,5.14976391976584,NA,32459.7,70575.10629,NA,NA,NA,NA,NA,8.742039574
"Uruguay",2021,"Flores",7,"Grandes",22.4981098,48.7522697,4,0.150998179486878,NA,NA,NA,NA,NA,25.86939015,1.4,0,9.7,26490.3856032755,5144,5.14976391976584,NA,32459.7,70575.10629,NA,NA,NA,NA,NA,8.742039574
"Uruguay",2022,"Flores",7,"Micro",37.1868782,9.1944103,1248,47.3446557094742,186,233,14.9038462,18.6698718,85.0961538,19.8942868,1.2,7.6,4.1,26359.8917617699,5144,5.1243957546209,NA,29782.7,63157.58022,NA,NA,NA,NA,NA,8.175559947
"Uruguay",2022,"Flores",7,"Pequeña",24.6620274,15.8058443,152,5.76633627230775,2,1,1.3157895,0.6578947,98.6842105,19.8942868,1.2,7.6,4.1,26359.8917617699,5144,5.1243957546209,NA,29782.7,63157.58022,NA,NA,NA,NA,NA,8.175559947
"Uruguay",2022,"Flores",7,"Mediana",17.9423466,21.4799957,28,1.06221983963564,NA,NA,NA,NA,100,19.8942868,1.2,7.6,4.1,26359.8917617699,5144,5.1243957546209,NA,29782.7,63157.58022,NA,NA,NA,NA,NA,8.175559947
"Uruguay",2022,"Flores",7,"Grandes",20.2087479,53.5197487,4,0.15174569137652,NA,NA,NA,NA,NA,19.8942868,1.2,7.6,4.1,26359.8917617699,5144,5.1243957546209,NA,29782.7,63157.58022,NA,NA,NA,NA,NA,8.175559947
"Uruguay",2011,"Florida",8,"Micro",34.1099663,9.6000872,2424,34.9960518673777,365,481,15.0577558,19.8432343,84.9422442,24.37944053,9.5,NA,4.9,69264.9562066624,10417,6.64922302070293,10624.727,27929.2,61754.45477,0.775648894,0.362,81.5,73.6,1.917976195,8.103552279
"Uruguay",2011,"Florida",8,"Pequeña",30.0047302,19.7817879,384,5.54392900869349,15,16,3.90625,4.1666667,96.09375,24.37944053,9.5,NA,4.9,69264.9562066624,10417,6.64922302070293,10624.727,27929.2,61754.45477,0.775648894,0.362,81.5,73.6,1.917976195,8.103552279
"Uruguay",2011,"Florida",8,"Mediana",22.1827068,33.0298347,59,0.851801592481552,2,NA,3.3898305,NA,96.6101695,24.37944053,9.5,NA,4.9,69264.9562066624,10417,6.64922302070293,10624.727,27929.2,61754.45477,0.775648894,0.362,81.5,73.6,1.917976195,8.103552279
"Uruguay",2011,"Florida",8,"Grandes",13.7025957,37.5882874,4,0.0577492605072239,NA,NA,NA,NA,NA,24.37944053,9.5,NA,4.9,69264.9562066624,10417,6.64922302070293,10624.727,27929.2,61754.45477,0.775648894,0.362,81.5,73.6,1.917976195,8.103552279
"Uruguay",2012,"Florida",8,"Micro",34.3888855,8.8467331,2477,35.7207063870816,382,473,15.4218813,19.0956803,84.5781187,28.20804626,8.2,NA,5.4,69343.5335001048,10417,6.65676619949168,11058.20403,30213.1,67529.4192,0.782671891,0.346,81.6,73.7,1.911648921,8.294123342
"Uruguay",2012,"Florida",8,"Pequeña",30.7865047,18.2804089,453,6.53269277083083,23,19,5.0772627,4.1942605,94.9227373,28.20804626,8.2,NA,5.4,69343.5335001048,10417,6.65676619949168,11058.20403,30213.1,67529.4192,0.782671891,0.346,81.6,73.7,1.911648921,8.294123342
"Uruguay",2012,"Florida",8,"Mediana",21.9393463,33.0102615,54,0.77873158857586,4,1,7.4074074,1.8518519,92.5925926,28.20804626,8.2,NA,5.4,69343.5335001048,10417,6.65676619949168,11058.20403,30213.1,67529.4192,0.782671891,0.346,81.6,73.7,1.911648921,8.294123342
"Uruguay",2012,"Florida",8,"Grandes",12.8852606,39.8625984,5,0.0721047767199871,1,1,NA,NA,NA,28.20804626,8.2,NA,5.4,69343.5335001048,10417,6.65676619949168,11058.20403,30213.1,67529.4192,0.782671891,0.346,81.6,73.7,1.911648921,8.294123342
"Uruguay",2013,"Florida",8,"Micro",33.4474449,10.8956099,2595,37.3204843079519,417,487,16.0693642,18.7668593,83.9306358,29.31100847,7.5,NA,4.7,69532.8597181972,10417,6.67494093483702,11354.5558661964,30204,67005.38412,0.779329379,0.355,81.7,73.9,1.889221413,8.009957293
"Uruguay",2013,"Florida",8,"Pequeña",30.9470253,20.4602928,376,5.40751526003465,13,21,3.4574468,5.5851064,96.5425532,29.31100847,7.5,NA,4.7,69532.8597181972,10417,6.67494093483702,11354.5558661964,30204,67005.38412,0.779329379,0.355,81.7,73.9,1.889221413,8.009957293
"Uruguay",2013,"Florida",8,"Mediana",19.5243301,38.5541878,103,1.48131402070098,NA,NA,NA,NA,100,29.31100847,7.5,NA,4.7,69532.8597181972,10417,6.67494093483702,11354.5558661964,30204,67005.38412,0.779329379,0.355,81.7,73.9,1.889221413,8.009957293
"Uruguay",2013,"Florida",8,"Grandes",16.0811996,30.0899048,5,0.0719084476068437,NA,NA,NA,NA,NA,29.31100847,7.5,NA,4.7,69532.8597181972,10417,6.67494093483702,11354.5558661964,30204,67005.38412,0.779329379,0.355,81.7,73.9,1.889221413,8.009957293
"Uruguay",2014,"Florida",8,"Micro",33.1844521,9.9041452,2625,37.6512924435594,457,462,17.4095238,17.6,82.5904762,25.8218077,6.9,NA,3.8,69718.7222439965,10417,6.69278316636234,11924.4428729277,32009.7,69603.39791,0.787666869,0.333,81.8,74.1,1.995063504,8.102189698
"Uruguay",2014,"Florida",8,"Pequeña",30.7693653,19.2278328,449,6.44016392653644,26,28,5.7906459,6.2360802,94.2093541,25.8218077,6.9,NA,3.8,69718.7222439965,10417,6.69278316636234,11924.4428729277,32009.7,69603.39791,0.787666869,0.333,81.8,74.1,1.995063504,8.102189698
"Uruguay",2014,"Florida",8,"Mediana",20.2849522,35.3630943,68,0.975347766156967,1,3,1.4705882,4.4117647,98.5294118,25.8218077,6.9,NA,3.8,69718.7222439965,10417,6.69278316636234,11924.4428729277,32009.7,69603.39791,0.787666869,0.333,81.8,74.1,1.995063504,8.102189698
"Uruguay",2014,"Florida",8,"Grandes",15.7612333,35.5049248,6,0.08606009701385,NA,NA,NA,NA,NA,25.8218077,6.9,NA,3.8,69718.7222439965,10417,6.69278316636234,11924.4428729277,32009.7,69603.39791,0.787666869,0.333,81.8,74.1,1.995063504,8.102189698
"Uruguay",2015,"Florida",8,"Micro",34.0966759,9.8350582,2735,39.1240517191401,422,473,15.4296161,17.2943327,84.5703839,27.40611564,5.5,NA,5.9,69905.8476773764,10417,6.71074663313587,NA,33924.6,74587.34351,0.796781882,0.333,81.9,74.2,NA,8.248234716
"Uruguay",2015,"Florida",8,"Pequeña",30.9232731,19.0147915,351,5.02103917858068,13,16,3.7037037,4.5584046,96.2962963,27.40611564,5.5,NA,5.9,69905.8476773764,10417,6.71074663313587,NA,33924.6,74587.34351,0.796781882,0.333,81.9,74.2,NA,8.248234716
"Uruguay",2015,"Florida",8,"Mediana",20.1682854,34.4880676,62,0.886907205333339,1,1,1.6129032,1.6129032,98.3870968,27.40611564,5.5,NA,5.9,69905.8476773764,10417,6.71074663313587,NA,33924.6,74587.34351,0.796781882,0.333,81.9,74.2,NA,8.248234716
"Uruguay",2015,"Florida",8,"Grandes",14.8117685,36.6620865,4,0.0572198196989251,NA,1,NA,NA,NA,27.40611564,5.5,NA,5.9,69905.8476773764,10417,6.71074663313587,NA,33924.6,74587.34351,0.796781882,0.333,81.9,74.2,NA,8.248234716
"Uruguay",2016,"Florida",8,"Micro",34.8640137,11.3083792,2742,39.1256870868622,491,515,17.9066375,18.781911,82.0933625,25.9836217,5,NA,6.5,70081.8363627081,10417,6.72764100630777,NA,34739.7,74732.88728,0.80567069,0.333,82,74.4,NA,8.743332018
"Uruguay",2016,"Florida",8,"Pequeña",30.0362587,19.2533073,435,6.20702913303613,20,18,4.5977011,4.137931,95.4022989,25.9836217,5,NA,6.5,70081.8363627081,10417,6.72764100630777,NA,34739.7,74732.88728,0.80567069,0.333,82,74.4,NA,8.743332018
"Uruguay",2016,"Florida",8,"Mediana",20.1403522,36.5025024,63,0.898949046853509,NA,NA,NA,NA,100,25.9836217,5,NA,6.5,70081.8363627081,10417,6.72764100630777,NA,34739.7,74732.88728,0.80567069,0.333,82,74.4,NA,8.743332018
"Uruguay",2016,"Florida",8,"Grandes",14.9593725,32.9358139,4,0.0570761299589529,NA,NA,NA,NA,NA,25.9836217,5,NA,6.5,70081.8363627081,10417,6.72764100630777,NA,34739.7,74732.88728,0.80567069,0.333,82,74.4,NA,8.743332018
"Uruguay",2017,"Florida",8,"Micro",33.45298,12.0788946,2819,40.1561760300047,476,565,16.8854204,20.0425683,83.1145796,27.74890044,6,4.3,6,70200.9075240044,10417,6.73907147201732,NA,33317.9,72231.88067,0.802159713,0.334,82,74.6,NA,8.241000569
"Uruguay",2017,"Florida",8,"Pequeña",30.4328289,20.1944141,428,6.0967872794757,16,14,3.7383178,3.271028,96.2616822,27.74890044,6,4.3,6,70200.9075240044,10417,6.73907147201732,NA,33317.9,72231.88067,0.802159713,0.334,82,74.6,NA,8.241000569
"Uruguay",2017,"Florida",8,"Mediana",21.9568081,39.1821404,63,0.897424295810675,NA,2,NA,3.1746032,100,27.74890044,6,4.3,6,70200.9075240044,10417,6.73907147201732,NA,33317.9,72231.88067,0.802159713,0.334,82,74.6,NA,8.241000569
"Uruguay",2017,"Florida",8,"Grandes",14.1573877,28.544548,5,0.0712241504611647,NA,NA,NA,NA,NA,27.74890044,6,4.3,6,70200.9075240044,10417,6.73907147201732,NA,33317.9,72231.88067,0.802159713,0.334,82,74.6,NA,8.241000569
"Uruguay",2018,"Florida",8,"Micro",32.8268509,11.7588358,2837,40.3608050271768,545,507,19.2104336,17.8709905,80.7895664,21.40133758,4.6,7.2,6.7,70290.9666467187,10417,6.74771687114512,NA,33028.9,71437.57767,0.802045686,0.316,NA,NA,NA,8.583608112
"Uruguay",2018,"Florida",8,"Pequeña",28.832283,18.6766796,408,5.80444429012623,19,17,4.6568627,4.1666667,95.3431373,21.40133758,4.6,7.2,6.7,70290.9666467187,10417,6.74771687114512,NA,33028.9,71437.57767,0.802045686,0.316,NA,NA,NA,8.583608112
"Uruguay",2018,"Florida",8,"Mediana",22.9250374,37.2280083,107,1.52224396824389,2,1,1.8691589,0.9345794,98.1308411,21.40133758,4.6,7.2,6.7,70290.9666467187,10417,6.74771687114512,NA,33028.9,71437.57767,0.802045686,0.316,NA,NA,NA,8.583608112
"Uruguay",2018,"Florida",8,"Grandes",15.4158344,32.3364792,11,0.156492370567129,NA,NA,NA,NA,NA,21.40133758,4.6,7.2,6.7,70290.9666467187,10417,6.74771687114512,NA,33028.9,71437.57767,0.802045686,0.316,NA,NA,NA,8.583608112
"Uruguay",2019,"Florida",8,"Micro",32.9694443,11.6338043,2895,41.1492679824111,478,580,16.5112263,20.0345423,83.4887737,24.58860458,4.7,7.2,7.4,70353.6209012866,10417,6.75373148711592,NA,31175.1,68041.55,NA,0.328,NA,NA,NA,8.649547729
"Uruguay",2019,"Florida",8,"Pequeña",28.8937626,18.9200325,425,6.04091153455085,13,14,3.0588235,3.2941176,96.9411765,24.58860458,4.7,7.2,7.4,70353.6209012866,10417,6.75373148711592,NA,31175.1,68041.55,NA,0.328,NA,NA,NA,8.649547729
"Uruguay",2019,"Florida",8,"Mediana",23.4405632,36.4723282,64,0.909690207555893,NA,NA,NA,NA,100,24.58860458,4.7,7.2,7.4,70353.6209012866,10417,6.75373148711592,NA,31175.1,68041.55,NA,0.328,NA,NA,NA,8.649547729
"Uruguay",2019,"Florida",8,"Grandes",14.6962299,32.973835,4,0.0568556379722433,NA,NA,NA,NA,NA,24.58860458,4.7,7.2,7.4,70353.6209012866,10417,6.75373148711592,NA,31175.1,68041.55,NA,0.328,NA,NA,NA,8.649547729
"Uruguay",2020,"Florida",8,"Micro",34.5424423,10.4206352,3001,42.6194559400561,515,560,17.1609464,18.6604465,82.8390536,25.10503833,5.5,4.3,8.6,70413.8505245322,10417,6.75951334592802,NA,30279.1,66100.51462,NA,0.3447658,NA,NA,NA,NA
"Uruguay",2020,"Florida",8,"Pequeña",30.124918,17.7202911,394,5.59549005011067,10,5,2.5380711,1.2690355,97.4619289,25.10503833,5.5,4.3,8.6,70413.8505245322,10417,6.75951334592802,NA,30279.1,66100.51462,NA,0.3447658,NA,NA,NA,NA
"Uruguay",2020,"Florida",8,"Mediana",23.4419174,38.0813942,67,0.951517343546739,NA,NA,NA,NA,100,25.10503833,5.5,4.3,8.6,70413.8505245322,10417,6.75951334592802,NA,30279.1,66100.51462,NA,0.3447658,NA,NA,NA,NA
"Uruguay",2020,"Florida",8,"Grandes",11.8907242,33.7776833,2,0.02840350279244,NA,NA,NA,NA,NA,25.10503833,5.5,4.3,8.6,70413.8505245322,10417,6.75951334592802,NA,30279.1,66100.51462,NA,0.3447658,NA,NA,NA,NA
"Uruguay",2021,"Florida",8,"Micro",31.8359261,9.3918781,3110,44.1608491432228,435,603,13.9871383,19.3890675,86.0128617,33.0268331,5.9,0,5.8,70424.3704624797,10417,6.76052322765476,NA,29621.8,64795.85033,NA,NA,NA,NA,NA,8.51277592
"Uruguay",2021,"Florida",8,"Pequeña",27.4067764,16.8130779,379,5.38165975089435,11,17,2.9023747,4.4854881,97.0976253,33.0268331,5.9,0,5.8,70424.3704624797,10417,6.76052322765476,NA,29621.8,64795.85033,NA,NA,NA,NA,NA,8.51277592
"Uruguay",2021,"Florida",8,"Mediana",22.5304489,31.1191616,68,0.965574836572074,NA,NA,NA,NA,100,33.0268331,5.9,0,5.8,70424.3704624797,10417,6.76052322765476,NA,29621.8,64795.85033,NA,NA,NA,NA,NA,8.51277592
"Uruguay",2021,"Florida",8,"Grandes",18.2268486,42.6758804,4,0.0567985197983573,NA,NA,NA,NA,NA,33.0268331,5.9,0,5.8,70424.3704624797,10417,6.76052322765476,NA,29621.8,64795.85033,NA,NA,NA,NA,NA,8.51277592
"Uruguay",2022,"Florida",8,"Micro",36.9568253,9.1992979,3233,45.9726113924826,514,569,15.8985462,17.5997526,84.1014538,24.76608631,6.4,5.8,6.3,70324.4802084194,10417,6.75093407011802,NA,27170.3,58495.98771,NA,NA,NA,NA,NA,8.442262872
"Uruguay",2022,"Florida",8,"Pequeña",24.4540958,16.4473572,383,5.4461831621778,3,4,0.7832898,1.0443864,99.2167102,24.76608631,6.4,5.8,6.3,70324.4802084194,10417,6.75093407011802,NA,27170.3,58495.98771,NA,NA,NA,NA,NA,8.442262872
"Uruguay",2022,"Florida",8,"Mediana",22.993906,34.6560211,71,1.00960575591286,1,NA,1.4084507,NA,98.5915493,24.76608631,6.4,5.8,6.3,70324.4802084194,10417,6.75093407011802,NA,27170.3,58495.98771,NA,NA,NA,NA,NA,8.442262872
"Uruguay",2022,"Florida",8,"Grandes",15.5951719,39.6973267,5,0.0710989968952716,NA,NA,NA,NA,NA,24.76608631,6.4,5.8,6.3,70324.4802084194,10417,6.75093407011802,NA,27170.3,58495.98771,NA,NA,NA,NA,NA,8.442262872
"Uruguay",2011,"Lavalleja",9,"Micro",31.5333347,12.3733091,1770,29.3995512040329,263,267,14.8587571,15.0847458,85.1412429,30.24515779,10.5,NA,5.5,60205.00067216,10016,6.01088265496805,9190.208068,28299.7,59226.99673,0.765034975,0.358,79.8,73.2,1.683386359,7.710046169
